"","spp","cu","cuid","peakQmag_year.1985.07.02.mean","peakQmag_year.2055.07.02.mean","peakQday_year.1985.07.02.mean","peakQday_year.2055.07.02.mean","POT19freq_year.1985.07.02.mean","POT19freq_year.2055.07.02.mean","POT19dur_year.1985.07.02.mean","POT19dur_year.2055.07.02.mean","lowQ05_year.1985.07.02.mean","lowQ05_year.2055.07.02.mean","highQ95_year.1985.07.02.mean","highQ95_year.2055.07.02.mean","peakQmag_year.diff.mean","peakQday_year.diff.mean","POT19freq_year.diff.mean","POT19dur_year.diff.mean","lowQ05_year.diff.mean","highQ95_year.diff.mean","peakQmag_year.prct_change.mean","peakQday_year.prct_change.mean","POT19freq_year.prct_change.mean","POT19dur_year.prct_change.mean","lowQ05_year.prct_change.mean","highQ95_year.prct_change.mean","peakQmag_year.1985.07.02.SD","peakQmag_year.2055.07.02.SD","peakQday_year.1985.07.02.SD","peakQday_year.2055.07.02.SD","POT19freq_year.1985.07.02.SD","POT19freq_year.2055.07.02.SD","POT19dur_year.1985.07.02.SD","POT19dur_year.2055.07.02.SD","lowQ05_year.1985.07.02.SD","lowQ05_year.2055.07.02.SD","highQ95_year.1985.07.02.SD","highQ95_year.2055.07.02.SD"
"11","Chinook","Upper Adams River_SU_x.x",333,57.9602087373319,57.2819642891055,171.079709923786,155.322463491689,2.43900966183575,21.4531400966184,1.02076973583314,5.21350477856818,18.2666666666667,3.12789855072464,18.2666666666667,16.9115942028986,-0.67824444822643,-15.757246432097,19.0141304347826,4.19273504273504,-15.138768115942,-1.35507246376811,0.988298102042728,0.907895293725266,8.79584055459272,5.10742491235105,0.171235322119962,0.925817200888607,76.191564115335,75.0424168757188,14.7881222648362,22.0958740733362,3.20302850712617,12.1769913152919,1.03264099163282,3.220529400239,0,3.31913942792662,0,1.6775332280637
"12","Chinook","Lower Fraser River_SP_1.3",304,78.7004499347771,70.7180121897482,191.941176246194,181.674019757439,0.248447712418301,4.73415032679739,0.161991421568627,1.77019406542078,17.9532679738562,7.18741830065359,18.2666666666667,10.708660130719,-7.98243774502886,-10.2671564887552,4.48570261437908,1.60820264385215,-10.7658496732026,-7.55800653594771,0.898571891880614,0.946508838335001,19.0549161460046,10.9277025183142,0.40034038990116,0.586240518105052,178.898017212113,166.582907403303,15.5545563339082,20.8705122492626,0.602858375967629,6.56330551153898,0.34490332892145,2.22005284165965,2.24027210075046,13.2000494725793,0,5.64065309773941
"13","Chinook","Lower Fraser River-Upper Pitt_SU_1.3",305,110.83631302181,102.072274762287,208.22543736508,218.004385496441,1.36271929824561,19.9447368421053,0.791785888331941,6.24874085222769,18.2666666666667,26.9619883040936,18.2666666666667,12.6293859649123,-8.76403825952295,9.77894813136049,18.5820175438596,5.45695496389575,8.6953216374269,-5.63728070175438,0.920928096392034,1.04696327334021,14.6359832635983,7.8919578440479,1.47602125752337,0.691389742604687,132.694591725525,122.216637978893,28.855057023628,59.67686172268,1.78282780664484,21.8029256250492,0.879536073375495,7.55498749348029,0,25.3381394447392,0,6.05254697115156
"14","Chinook","Lower Fraser River_SU_1.3",306,242.412397365094,216.68273768068,194.890373760366,198.757575295188,2.24901960784314,15.6241532976827,0.989341512699356,6.19240513208651,18.2666666666667,15.70834818776,18.2666666666667,11.8023767082591,-25.7296596844141,3.86720153482204,13.3751336898396,5.20306361938715,-2.55831847890671,-6.4642899584076,0.89385996770758,1.01984295817287,6.94709518903067,6.2591178603139,0.85994606867299,0.646115513225861,463.724091645072,408.859455569046,30.6065678195568,48.7203001058136,8.95117038959154,22.8685104560318,3.06041792539225,10.9991848518763,0,20.9893509563558,0,6.31940735839816
"15","Chinook","Maria Slough_SU_0.3",307,6.97512912750244,7.87749218940735,19.5,19.1666660308838,26.3444444444444,71.5444444444444,3.97741522366522,7.64258536326648,18.2666666666667,42.1444444444444,18.2666666666667,19.6,0.902363061904907,-0.333333969116211,45.2,3.66517013960125,23.8777777777778,1.33333333333334,1.12936865331237,0.982905950301733,2.71573175875158,1.9214954772119,2.30717761557178,1.07299270072993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","Chinook","Middle Fraser-Fraser Canyon_SP_1.3",308,185.690877478412,178.989880526427,176.487879805131,159.372726717862,1.96141414141414,16.4314141414141,0.736552458203973,4.72343259644396,18.2666666666667,16.9840404040404,18.2666666666667,12.1186868686869,-6.70099695198465,-17.1151530872692,14.47,3.98688013823999,-1.28262626262626,-6.1479797979798,0.963913160177922,0.90302363478916,8.37733031208157,6.41289366946339,0.929783233797832,0.663431762884318,1122.01274524205,1090.8726918153,10.5269523669755,22.0256338651482,4.39240748394419,16.895661011561,1.13411649140396,6.29750604214407,0,16.6855710021899,0,2.55195048180545
"17","Chinook","Middle Fraser River-Portage_FA_1.3",309,26.6683515720897,26.6203063342306,182.13333384196,170.594443766276,8.39833333333333,25.0401851851852,2.42837029688419,6.51692089597645,18.2666666666667,4.02981481481481,18.2666666666667,15.4403703703704,-0.0480452378590925,-11.5388900756836,16.6418518518519,4.08855059909227,-14.2368518518519,-2.8262962962963,0.998198417411394,0.936645918502233,2.98156600736478,2.68366027386278,0.220610300081103,0.845275750202758,25.3490972444645,25.5199600406549,5.09477406649465,5.53250283922141,11.4555083734642,29.7197858665335,3.20599038897931,7.71425058332886,0,7.44220594287436,0,1.25572247672621
"18","Chinook","Middle Fraser River_SP_1.3",310,29.5615330260943,27.0237548595957,137.944957881229,124.190388134799,7.41719723420278,20.7831074142534,1.56270236405396,4.1731011866815,17.2368316560553,14.2468029027179,18.2666666666667,24.6541863490108,-2.53777816649864,-13.7545697464299,13.3659101800507,2.61039882262754,-2.99002875333744,6.38751968234408,0.91415268740432,0.900289434585405,2.8020162816241,2.67043890293712,0.826532577854177,1.3496817344349,162.565354934548,151.346139052075,25.4297395465162,24.2131979685001,13.4025577718812,21.2286500499574,1.8244951269379,3.36591767672039,4.07873309062455,13.7527578406368,0,12.8093060026179
"19","Chum","Lower Fraser",701,717.540405033006,678.65348568318,194.692510695184,197.375183401654,5.6220753793441,23.8630200685267,1.91876474855728,8.45277904634524,18.2197258932942,23.798800783162,18.2666666666667,14.0351321585903,-38.8869193498259,2.68267270646956,18.2409446891826,6.53401429778796,5.57907488986784,-4.23153450807636,0.945805254899845,1.01377902363522,4.24452154380588,4.40532329599076,1.30621069287992,0.768346651017718,2319.45794270534,2195.99668988019,57.7787215797138,75.4367624737811,14.5515657094218,28.680714651286,3.79989696566565,13.2597496340558,0.868811312794312,25.9247526647422,0,7.21331247653146
"20","Coho","Lower Fraser",750,1170.13511970705,1110.24886630651,195.750583214519,203.289883079232,9.62712926934717,37.6722870730653,3.21860583756489,13.3637666644471,18.2666666666667,35.1515564202335,18.2666666666667,16.1626891482923,-59.8862534005355,7.53929986471331,28.0451578037181,10.1451608268823,16.8848897535668,-2.1039775183744,0.948821078530206,1.03851482708714,3.91313817640468,4.15203580024506,1.92435527847993,0.884818748994102,2996.84640002143,2837.15116013065,74.325364022375,95.0705864803708,18.3459364117595,31.0970716379943,4.62886110511478,15.8194003556055,0,26.4739482480362,0,7.85721823903962
